url,price,title,rating,timestamp
https://www.carrefour.ke/mafken/en/wireless-headphone/sony-bluetooth-earphnes-wi-c100-blu/p/187586?list_name=search%7Csony&offer=offer_carrefour_,,,,2024-12-30T12:55:17.539061
https://www.carrefour.ke/mafken/en/uhd-tv/hisense-tv-554kuhd-smrtvidaa-55a6k/p/211773?list_name=search%7Chisense_smart_tv&offer=offer_carrefour_,,,,2024-12-30T12:55:17.538445
https://www.carrefour.ke/mafken/en/mattresses/bobmil-hd-blue-tape-matt-74-x-48x-6/p/168589?list_name=category%7CNFKEN8020700&offer=offer_carrefour_,,,,2024-12-30T12:55:17.539475
https://www.carrefour.ke/mafken/en/fridge-401l-to-500l/lg-fridge-gl-c652hlcm-438l2d-slv/p/202321?list_name=search%7Cfrifge&offer=offer_carrefour_,,,,2024-12-30T12:55:17.541109
